@_startDate,StepCount,DistanceWalkingRunning,WalkingStepLength,WalkingSpeed,WalkingDoubleSupportPercentage,s_month,s_day,s_hour,weekday,is_weekend,seconds_active,lag_1_steps,lag_2_steps,lag_3_steps,rolling_mean_5_st,rolling_mean_10_st
2021-02-10 19:54:41+03:00,0.07619195934075629,0.07624635038251772,0.02513318827714172,0.030092599736131043,0.0265148442824692,2,10,19,2,False,601.0,0.07425026822605811,0.0112618084652494,0.009941458507254641,0.03884935582288103,0.032022369863602254
2021-02-10 20:04:42+03:00,0.018174228833574894,0.019331744587666875,0.025532127773604286,0.030092599736131043,0.02261026104909189,2,10,20,2,False,306.0,0.07619195934075629,0.07425026822605811,0.0112618084652494,0.03815034702158969,0.03276021248718756
2021-02-11 10:46:52+03:00,0.0012426823134068302,0.0013059503955512352,0.02234061180190375,0.021306439229231467,0.02578841019253854,2,11,10,3,False,2.0,0.018174228833574894,0.07619195934075629,0.07425026822605811,0.03796394467457866,0.03370775775116027
2021-02-11 19:20:34+03:00,0.0069900880129134205,0.006498712663777405,0.02513318827714172,0.02701744355871619,0.027241278372399865,2,11,19,3,False,41.0,0.0012426823134068302,0.018174228833574894,0.07619195934075629,0.0362241894358091,0.033567955990901996
2021-02-11 20:00:43+03:00,0.005592070410330737,0.006843593930208189,0.031915159717005356,0.03800014419234066,0.028149320984813195,2,11,20,3,False,144.0,0.0069900880129134205,0.0012426823134068302,0.018174228833574894,0.03536984534534191,0.034259198027734555
2021-02-11 20:41:38+03:00,0.005126064542803175,0.005254840896183712,0.02992046223469252,0.03031225374880353,0.026605648543710534,2,11,20,3,False,33.0,0.005592070410330737,0.0069900880129134205,0.0012426823134068302,0.021638205782196433,0.030243780802538735
2021-02-11 21:21:44+03:00,0.001475685247170611,0.001610595514231761,0.02513318827714172,0.025699519482681253,0.027695299678606528,2,11,21,3,False,6.0,0.005126064542803175,0.005592070410330737,0.0069900880129134205,0.0074250268226058085,0.02278768692209775
2021-02-11 21:58:36+03:00,0.07906566219050958,0.08858850130385403,0.029521522738229954,0.027896059609406148,0.02206543548164389,2,11,21,3,False,601.0,0.001475685247170611,0.005126064542803175,0.005592070410330737,0.004085318105324952,0.02102463138995181
2021-02-11 22:08:37+03:00,0.04994029547003699,0.04657460558556736,0.022739551298366318,0.025040557444663786,0.024880367580125212,2,11,22,3,False,416.0,0.07906566219050958,0.001475685247170611,0.005126064542803175,0.0196499140807455,0.027937051758277303
2021-02-11 22:19:11+03:00,0.07067755657501347,0.07688438072541466,0.025532127773604286,0.026358481520698723,0.027604495417365198,2,11,22,3,False,601.0,0.04994029547003699,0.07906566219050958,0.001475685247170611,0.028239955572170218,0.031804900458756065
2021-02-11 22:29:12+03:00,0.039765834029018565,0.039657896826875844,0.03789925216394386,0.037341182154323194,0.027876908201089196,2,11,22,3,False,344.0,0.07067755657501347,0.04994029547003699,0.07906566219050958,0.04125705280510676,0.0314476292936516
2021-02-11 22:34:56+03:00,0.014912187760881964,0.014572383110922058,0.0398939496462567,0.03602325807828825,0.026878061327434533,2,11,22,3,False,128.0,0.039765834029018565,0.07067755657501347,0.04994029547003699,0.04818500670234984,0.02780501676247783
2021-02-11 23:47:38+03:00,0.086055750203423,0.07324013534346271,0.027127885759454552,0.025699519482681253,0.02833092950729586,2,11,23,3,False,601.0,0.014912187760881964,0.039765834029018565,0.07067755657501347,0.050872307205092115,0.027478812655208535
2021-02-11 23:57:39+03:00,0.07875499161215786,0.07802478811307913,0.027526825255917122,0.02745675158406117,0.022791869571574554,2,11,23,3,False,600.0,0.086055750203423,0.014912187760881964,0.039765834029018565,0.052270324807674795,0.03596011944421015
2021-02-12 00:07:39+03:00,0.012038484911128668,0.011964620895016756,0.03151622022054279,0.026797789546043702,0.026333235759986535,2,12,0,4,False,126.00000000000001,0.07875499161215786,0.086055750203423,0.014912187760881964,0.058033264036098965,0.0431366098041346
2021-02-12 00:32:03+03:00,0.0010096793796430495,0.0010691319259354302,0.026728946262991986,0.021745747254576446,0.025970018715021203,2,12,0,4,False,85.0,0.012038484911128668,0.07875499161215786,0.086055750203423,0.04630544970332201,0.04378125125421439
2021-02-12 18:30:03+03:00,0.010951137886897692,0.011056893401770932,0.04508016310027007,0.04085564635708302,0.02914816785846786,2,12,18,4,False,115.00000000000001,0.0010096793796430495,0.012038484911128668,0.07875499161215786,0.038554218773446905,0.043369612737898376
2021-02-12 18:53:17+03:00,0.0006990088012913421,0.0007139042215117227,0.030718341227617657,0.029653291710786064,0.028149320984813195,2,12,18,4,False,2.0,0.010951137886897692,0.0010096793796430495,0.012038484911128668,0.03776200879865005,0.04431715800187109
2021-02-12 19:38:43+03:00,0.05009563075921285,0.04862366014985479,0.029521522738229954,0.029213983685441085,0.029057363597226524,2,12,19,4,False,575.0,0.0006990088012913421,0.010951137886897692,0.0010096793796430495,0.02069066051822372,0.03648049266294926
2021-02-12 19:48:54+03:00,0.05296933360896614,0.05645706331471933,0.02194167230544118,0.021086785216558976,0.029057363597226524,2,12,19,4,False,537.0,0.05009563075921285,0.0006990088012913421,0.010951137886897692,0.014958788347634717,0.03649602619186685
2021-02-12 20:08:07+03:00,0.0008543440904671958,0.0009806124008848623,0.028324704248842255,0.02701744355871619,0.026605648543710534,2,12,20,4,False,10.0,0.05296933360896614,0.05009563075921285,0.0006990088012913421,0.023144958087202214,0.03472520389526211
2021-02-12 20:47:57+03:00,0.009009446772199519,0.0009806124008848623,0.02633000676652942,0.022844017317938895,0.0265148442824692,2,12,20,4,False,56.0,0.0008543440904671958,0.05296933360896614,0.05009563075921285,0.02311389102936704,0.03083405490140697
2021-02-12 21:23:15+03:00,0.021125599327916116,0.0009806124008848623,0.02353743029129145,0.021745747254576446,0.02914816785846786,2,12,21,4,False,231.00000000000003,0.009009446772199519,0.0008543440904671958,0.05296933360896614,0.022725552806427407,0.030243780802538735
2021-02-12 22:46:06+03:00,0.0009320117350551227,0.0009806124008848623,0.024335309284216584,0.021306439229231467,0.02170221843667856,2,12,22,4,False,3.0,0.021125599327916116,0.009009446772199519,0.0008543440904671958,0.02681087091175236,0.023750765714988045
2021-02-13 00:17:34+03:00,0.018640234701102452,0.019439807384481853,0.030718341227617657,0.028555021647423615,0.02824012524605453,2,13,0,5,True,210.0,0.0009320117350551227,0.021125599327916116,0.009009446772199519,0.016978147106920815,0.01596846772727777
2021-02-13 00:34:25+03:00,0.01996058465909721,0.02118835540528593,0.03151622022054279,0.028774675660096106,0.021157392869230563,2,13,0,5,True,193.0,0.018640234701102452,0.0009320117350551227,0.021125599327916116,0.01011232732534808,0.01662864270627515
2021-02-13 03:09:15+03:00,0.002097026403874026,0.00222333456425712,0.02513318827714172,0.022185055279921425,0.02560680167005587,2,13,3,5,True,51.0,0.01996058465909721,0.018640234701102452,0.0009320117350551227,0.013933575439074081,0.018523733234220567
2021-02-13 11:38:46+03:00,0.0013980176025826842,0.0008277150394338814,0.03869713115686899,0.041294954382427994,0.026060822976262537,2,13,11,5,True,3.0,0.002097026403874026,0.01996058465909721,0.018640234701102452,0.012551091365408985,0.017638322085918198
2021-02-13 12:17:12+03:00,0.0006213411567034151,0.00040466068594545315,0.023138490794828884,0.022844017317938895,0.02914816785846786,2,13,12,5,True,3.0,0.0013980176025826842,0.002097026403874026,0.01996058465909721,0.008605575020342298,0.01770822296604733
2021-02-13 17:07:07+03:00,0.02423230511143319,0.02669266041752124,0.039096070653331566,0.038878760243030615,0.030056210470881188,2,13,17,5,True,172.0,0.0006213411567034151,0.0013980176025826842,0.002097026403874026,0.008543440904671955,0.012760794005796388
2021-02-13 17:20:23+03:00,0.0025630322714015876,0.002506137202730363,0.029122583241767388,0.02987294572345855,0.0267872570661932,2,13,17,5,True,116.00000000000001,0.02423230511143319,0.0006213411567034151,0.0013980176025826842,0.009661854986738102,0.009887091156043092
2021-02-13 17:32:42+03:00,0.010407464374782203,0.010900052897840427,0.029122583241767388,0.028115713622078636,0.024607954796401214,2,13,17,5,True,445.0,0.0025630322714015876,0.02423230511143319,0.0006213411567034151,0.006182344509198978,0.010057959974136532
2021-02-13 17:51:47+03:00,0.020348922882036845,0.021269057621630734,0.03031940173115509,0.024820903431991295,0.024335542012677215,2,13,17,5,True,260.0,0.010407464374782203,0.0025630322714015876,0.02423230511143319,0.007844432103380613,0.010197761734394802
2021-02-13 18:29:09+03:00,0.031144725479758682,0.029000835773320334,0.02114379331251605,0.01998851515319653,0.0273320826336412,2,13,18,5,True,398.0,0.020348922882036845,0.010407464374782203,0.0025630322714015876,0.011634613159271445,0.010120094089806875
2021-02-13 21:08:19+03:00,0.03440676655245161,0.027147213926677013,0.02792576475237969,0.02745675158406117,0.025970018715021203,2,13,21,5,True,282.0,0.031144725479758682,0.020348922882036845,0.010407464374782203,0.017739290023882498,0.01314136546427723
2021-02-13 22:08:21+03:00,0.04551323972852516,0.04641756964891921,0.03231409921346792,0.033607063938890874,0.02715047411115853,2,13,22,5,True,601.0,0.03440676655245161,0.031144725479758682,0.020348922882036845,0.019774182312086185,0.014718018649412145
2021-02-13 22:18:24+03:00,0.048542277867454305,0.048794951178848744,0.031117280724080223,0.032069485850183446,0.027695299678606528,2,13,22,5,True,601.0,0.04551323972852516,0.03440676655245161,0.031144725479758682,0.028364223803510898,0.01727328415635494
